Anonymous Company id,Geo,"Account Churned?  (1=Yes, 0=No)",Year of Change,Month of Change,nbr of days since last account operation,nbr of days since last document operation,docs opened on mobile,docs opened in reports,docs opened on web,docs opened any source,docs tagged on mobile,docs tagged on web,docs shared any source,docs chg sentiment any source,docs hidden any source,mobile logins,web logins,mobile foreground,forgot password
2612,Geo 2,1,2017,1,2,214,0,211,3,214,0,0,0,0,0,0,0,0,0
2613,Unknown,1,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,Geo 2,1,2017,4,2,50,0,50,0,50,0,0,0,0,0,0,2,0,0
2615,Geo 2,0,2017,6,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,Geo 2,0,2017,6,32,4,0,4,0,4,0,0,0,0,0,0,32,0,0
2617,Geo 2,0,2017,7,9,2,0,0,2,2,0,0,0,0,0,0,1,1,0
2618,Geo 2,0,2017,7,24,60,0,54,6,60,0,0,0,0,0,0,19,0,0
2619,Geo 2,0,2017,4,4,978,0,978,0,978,0,0,0,0,0,0,1,0,0
2620,Geo 2,0,2017,9,16,148,0,124,24,148,0,0,0,0,0,0,5,0,0
2621,Geo 2,0,2017,6,110,850,13,455,89,557,0,0,7,308,1,0,25,25,0
2622,Geo 2,0,2017,7,2,590,0,222,323,545,0,401,1,0,26,0,1,0,0
2623,Geo 2,0,2017,7,12,,0,0,0,0,0,0,0,0,0,0,11,0,0
2624,Geo 2,0,2017,7,12,,0,0,0,0,0,0,0,0,0,0,10,0,0
2625,Geo 3,0,2017,7,37,186,0,149,34,183,0,0,0,0,3,0,34,0,0
2626,Geo 2,0,2017,8,105,408,0,229,175,404,0,0,1,3,0,1,85,4,0
2627,Geo 2,1,2017,6,55,44,0,35,9,44,0,0,0,0,0,0,47,0,0
2628,Geo 1,0,2017,2,9,3,0,0,3,3,0,0,0,0,0,0,8,0,0
2629,Geo 1,1,2017,5,30,310,0,7,303,310,0,0,0,0,0,0,26,0,0
2630,Geo 3,0,2017,8,93,126,0,44,82,126,0,0,0,0,0,0,51,0,0
2631,Geo 1,0,2017,7,12,208,0,179,29,208,0,0,0,0,0,0,4,0,0
2632,Geo 1,1,2017,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,Unknown,1,2017,6,,4,0,4,0,4,0,0,0,0,0,0,0,0,0
2634,Geo 2,0,2017,7,18,16,0,11,5,16,0,1,0,0,0,0,16,0,0
2635,Geo 1,0,2017,7,11,20,0,19,1,20,0,0,0,0,0,0,6,0,0
2636,Geo 2,0,2017,6,44,106,0,68,29,97,0,983,0,0,0,0,43,0,0
2637,Geo 2,0,2017,8,7,26,0,6,20,26,0,0,0,0,0,0,2,0,0
2638,Geo 2,0,2017,8,115,799,0,18,192,210,0,13,391,0,280,0,103,0,0
2639,Geo 2,0,2017,7,26,6,0,2,4,6,0,0,0,0,0,0,21,0,0
2640,Geo 2,0,2017,6,39,25,0,0,25,25,0,0,0,0,0,0,38,0,0
2641,Geo 2,1,2017,5,1,76,0,52,24,76,0,0,0,0,0,0,1,0,0
2642,Geo 2,0,2017,1,2,11,0,11,0,11,0,0,0,0,0,0,0,0,0
2643,Geo 2,0,2017,6,69,491,0,374,111,485,0,13,0,0,0,1,59,1,0
2644,Geo 2,0,2017,9,25,291,0,70,27,97,0,89,0,8,200,0,17,0,0
2645,Geo 2,0,2017,8,149,923,0,97,803,900,0,1376,3,0,0,0,139,0,0
2646,Geo 2,0,2017,7,8,49,0,49,0,49,0,0,0,0,0,0,8,0,0
2647,Geo 2,0,2017,6,481,214,33,4,138,175,0,0,38,1,0,2,67,228,0
2648,Geo 2,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,Geo 2,0,2017,1,9,72,0,22,50,72,0,0,0,0,0,0,3,0,0
2650,Geo 2,0,2017,6,27,70,0,6,63,69,0,0,0,1,0,0,17,0,0
2651,Geo 1,1,2017,7,,48,0,48,0,48,0,0,0,0,0,0,0,0,0
2652,Geo 1,0,2017,7,1,42,0,40,2,42,0,0,0,0,0,0,1,0,0
2653,Geo 1,0,2017,2,4,444,0,433,2,435,0,0,0,0,0,0,1,0,0
2654,Geo 1,0,2017,7,14,613,0,592,21,613,0,0,0,0,0,0,14,0,0
2655,Geo 3,0,2017,7,12,48,1,44,1,46,1,0,1,0,0,1,5,2,0
2656,Geo 2,0,2017,3,,91,0,91,0,91,0,0,0,0,0,0,0,0,0
2656,Geo 2,0,2017,9,1,78,0,78,0,78,0,0,0,0,0,0,1,0,0
2658,Geo 1,0,2017,7,7,9,0,7,2,9,0,0,0,0,0,0,5,0,0
2659,Geo 2,1,2017,7,22,174,0,59,115,174,0,0,0,0,0,0,18,0,0
2660,Geo 2,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Geo 1,0,2017,4,35,367,0,165,70,235,0,6,0,0,0,0,34,0,0
2662,Geo 1,0,2017,1,3,80,0,64,16,80,0,0,0,0,0,0,2,0,0
2663,Geo 2,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,Geo 2,0,2017,5,7,27,0,6,21,27,0,0,0,0,0,0,5,0,0
2665,Geo 2,0,2017,2,15,133,1,38,67,106,0,58,0,0,0,0,13,0,0
2665,Geo 2,0,2017,6,70,59,2,0,41,43,8,34,0,0,1,0,56,4,0
2667,Geo 1,0,2017,3,184,205,46,115,0,203,0,0,2,0,0,3,4,88,0
2667,Geo 1,0,2017,6,94,200,9,167,1,201,0,0,0,0,0,4,12,35,0
2667,Geo 1,0,2017,7,57,124,3,109,0,124,0,0,0,0,0,1,8,17,0
2667,Geo 1,0,2017,8,47,98,3,88,0,98,0,0,0,0,0,1,7,13,0
2667,Geo 1,0,2017,9,32,42,0,36,3,42,0,0,0,0,0,1,4,9,0
2672,Geo 2,0,2017,7,3,84,0,84,0,84,0,0,0,0,0,0,3,0,0
2673,Geo 2,0,2017,6,16,333,0,90,243,333,0,0,0,0,0,0,8,0,0
2674,Geo 2,0,2017,1,17,305,3,233,68,304,0,0,0,0,0,1,1,6,0
2675,Geo 3,0,2017,5,2,4,0,4,0,4,0,0,0,0,0,0,2,0,0
2676,Geo 2,1,2017,6,15,67,0,42,25,67,0,0,0,0,0,0,12,0,0
2677,Geo 3,0,2017,7,21,228,0,224,4,228,0,0,0,0,0,0,17,0,0
2678,Geo 3,0,2017,7,183,390,37,43,190,285,21,307,50,1,64,1,39,71,0
2679,Geo 3,0,2017,7,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2680,Geo 1,0,2017,3,22,82,9,74,0,83,0,0,1,0,0,0,1,10,0
2681,Geo 1,0,2017,3,9,176,0,50,45,95,0,1,90,0,0,0,6,0,0
2682,Geo 1,0,2017,2,5,89,0,29,60,89,0,42,0,0,0,0,5,0,0
2683,Geo 2,0,2017,4,24,121,0,98,8,106,0,7,20,0,0,0,14,0,0
2684,Unknown,1,2017,6,2,,0,0,0,0,0,0,0,0,0,0,0,1,0
2685,Geo 1,0,2017,1,50,281,8,127,76,211,0,0,77,0,0,1,8,14,0
2686,Geo 2,1,2017,1,2,2,0,0,2,2,0,0,0,0,0,0,1,0,0
2687,Geo 1,0,2017,4,53,24,0,16,8,24,0,0,0,0,0,1,33,7,0
2687,Geo 1,0,2017,7,28,42,0,24,18,42,0,0,0,0,0,0,17,0,0
2689,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,Geo 2,1,2017,6,24,66,0,8,58,66,0,0,0,0,0,0,24,0,0
2691,Geo 2,0,2017,9,102,30,1,0,9,10,0,0,1,19,0,1,17,40,0
2692,Geo 2,0,2017,2,39,248,0,118,122,246,0,0,2,0,0,2,13,10,0
2693,Geo 2,0,2017,6,78,542,0,450,92,542,0,0,0,0,0,1,63,2,0
2694,Geo 2,0,2017,7,61,84,0,16,68,84,0,0,0,0,0,0,42,0,0
2695,Geo 2,0,2017,7,2,16,0,16,0,16,0,0,0,0,0,0,1,0,0
2696,Geo 2,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,Geo 2,1,2017,6,9,69,0,68,1,69,0,0,0,0,0,0,8,0,0
2698,Geo 2,0,2017,8,103,3728,0,1195,1043,2238,0,1243,20,0,1462,0,99,0,0
2699,Geo 2,0,2017,7,41,1078,1,255,822,1078,0,0,0,0,0,1,33,0,0
2700,Geo 2,1,2017,7,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
2701,Geo 2,1,2017,6,,27,0,27,0,27,0,0,0,0,0,0,0,0,0
2702,Geo 1,0,2017,6,2,82,0,82,0,82,0,0,0,0,0,0,2,0,0
2703,Geo 1,0,2017,6,25,29,0,8,21,29,0,0,0,0,0,0,21,0,0
2704,Geo 1,0,2017,3,,2,0,2,0,2,0,0,0,0,0,0,0,0,0
2705,Geo 1,0,2017,1,1,16,0,0,2,2,0,0,14,0,0,0,0,0,0
2705,Geo 1,0,2017,6,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
2707,Geo 1,0,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Geo 1,0,2017,5,,59,0,59,0,59,0,0,0,0,0,0,0,0,0
2709,Geo 1,1,2017,8,3,45,0,41,3,44,0,0,0,0,0,0,0,0,0
2710,Geo 2,0,2017,6,77,170,1,11,88,100,35,239,47,7,0,1,57,0,0
2711,Geo 2,0,2017,7,4,2,1,1,0,2,0,0,0,0,0,1,0,1,0
2712,Geo 2,0,2017,6,11,29,0,21,8,29,0,0,0,0,0,0,5,0,0
2713,Geo 2,1,2017,6,49,307,0,0,307,307,0,115,0,0,0,0,49,0,0
2714,Geo 2,1,2017,6,1,4,0,1,3,4,0,0,0,0,0,0,0,0,0
2715,Geo 2,0,2017,7,41,120,0,30,90,120,0,0,0,0,0,0,40,0,0
2716,Geo 2,0,2017,5,27,56,0,14,42,56,0,0,0,0,0,0,23,0,0
2717,Geo 2,0,2017,6,2,57,0,54,2,56,0,0,1,0,0,0,2,0,0
2718,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Geo 2,1,2017,1,,21,0,21,0,21,0,0,0,0,0,0,0,0,0
2720,Geo 2,1,2017,4,20,,0,0,0,0,0,0,0,0,0,0,20,0,0
2721,Geo 1,0,2017,8,96,354,3,4,336,343,0,0,4,7,0,1,79,6,0
2722,Geo 1,0,2017,6,22,135,0,129,5,134,0,0,0,0,0,0,6,1,0
2723,Geo 2,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,Geo 2,0,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,Geo 3,0,2017,6,5,9,0,9,0,9,0,0,0,0,0,0,3,0,0
2726,Geo 2,0,2017,8,49,42,0,38,4,42,0,0,0,0,0,0,25,0,0
2727,Geo 3,0,2017,6,101,92,24,62,4,90,0,0,4,0,0,2,4,45,0
2728,Geo 3,0,2017,6,263,1292,2,124,828,954,1,0,358,0,3,1,218,1,0
2729,Geo 1,1,2017,8,4,1,0,0,1,1,0,0,0,0,0,0,4,0,0
2730,Geo 1,0,2017,5,8,350,0,349,1,350,0,0,0,0,0,0,6,0,0
2730,Geo 1,0,2017,8,13,252,1,251,0,252,0,0,0,0,0,1,3,4,0
2732,Geo 1,0,2017,3,29,59,1,48,4,58,0,0,1,0,0,1,17,6,0
2733,Geo 1,0,2017,7,33,128,2,104,21,127,0,0,1,0,0,1,8,2,0
2734,Geo 1,0,2017,7,16,103,2,92,9,103,0,0,0,0,0,0,9,0,0
2735,Geo 1,0,2017,9,11,206,0,175,31,206,0,0,0,0,0,0,1,0,0
2736,Geo 1,0,2017,3,,50,0,50,0,50,0,0,0,0,0,0,0,0,0
2737,Geo 1,0,2017,1,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
2737,Geo 1,0,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,Geo 1,0,2017,2,11,22,0,0,22,22,0,18,0,0,0,0,10,0,0
2739,Geo 1,0,2017,3,14,20,0,3,17,20,0,18,0,0,0,0,11,0,0
2739,Geo 1,0,2017,5,10,17,0,9,8,17,0,0,0,0,0,0,6,0,0
2742,Geo 1,1,2017,2,6,29,0,29,0,29,0,0,0,0,0,0,2,0,0
2743,Geo 1,0,2017,6,3,6,0,6,0,6,0,0,0,0,0,0,1,0,0
2744,Geo 1,0,2017,1,2,91,0,90,1,91,0,0,0,0,0,0,1,0,0
2745,Unknown,1,2017,3,,16,0,16,0,16,0,0,0,0,0,0,0,0,0
2746,Geo 2,0,2017,2,55,27,0,0,27,27,0,0,0,0,0,0,55,0,0
2746,Geo 2,0,2017,6,71,77,0,0,77,77,0,0,0,0,0,0,71,0,0
2748,Geo 1,0,2017,9,6,15,0,13,2,15,0,0,0,0,0,0,5,0,0
2749,Geo 1,0,2017,9,120,1109,0,658,423,1081,0,0,41,0,0,0,120,0,0
2750,Geo 2,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,Geo 2,1,2017,9,10,21,0,16,5,21,0,0,0,0,0,0,6,0,0
2752,Geo 2,1,2017,6,5,19,0,19,0,19,0,0,0,0,0,0,5,0,0
2753,Geo 2,1,2017,4,3,7,0,6,1,7,0,0,0,0,0,0,0,0,0
2753,Geo 2,1,2017,6,2,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2755,Geo 2,1,2017,9,10,16,0,15,1,16,0,0,0,0,0,0,0,0,0
2756,Geo 2,0,2017,3,28,233,3,45,24,72,0,0,170,0,0,0,15,3,0
2757,Geo 2,0,2017,2,54,122,0,61,5,66,10,4,0,0,0,1,8,21,0
2758,Geo 1,0,2017,7,4,27,0,27,0,27,0,0,0,0,0,0,0,1,0
2759,Geo 2,0,2017,6,60,49,0,4,43,47,1,0,1,0,0,0,52,2,0
2760,Geo 2,0,2017,9,76,222,0,38,184,222,0,0,0,0,0,0,54,0,0
2761,Geo 2,0,2017,7,55,94,0,13,79,92,0,0,2,0,0,0,55,0,0
2762,Geo 3,0,2017,1,7,,0,0,0,0,0,0,0,0,0,0,0,1,0
2763,Geo 3,0,2017,1,3,69,0,49,20,69,0,0,0,0,0,0,0,0,0
2764,Geo 3,0,2017,6,746,206,34,118,38,190,0,0,24,0,0,0,70,345,0
2765,Geo 3,1,2017,6,45,68,2,39,26,67,0,0,0,0,0,0,24,9,0
2765,Geo 3,1,2017,8,44,104,3,77,21,101,1,0,2,0,0,0,19,11,0
2765,Geo 3,1,2017,9,36,77,3,62,9,74,1,0,2,0,0,0,12,11,0
2768,Geo 3,0,2017,4,1,42,0,41,1,42,0,0,0,0,0,0,1,0,0
2769,Geo 1,0,2017,2,7,77,0,73,4,77,0,0,0,0,0,0,1,0,0
2770,Geo 1,0,2017,3,1,33,0,33,0,33,0,0,0,0,0,0,1,0,0
2771,Geo 1,0,2017,7,,12,0,12,0,12,0,0,0,0,0,0,0,0,0
2772,Geo 1,0,2017,8,15,30,0,25,3,28,0,0,0,2,0,0,15,0,0
2773,Geo 1,0,2017,9,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2774,Geo 1,0,2017,5,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,Geo 1,0,2017,6,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2776,Unknown,1,2017,4,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2777,Geo 1,0,2017,2,,36,0,36,0,36,0,0,0,0,0,0,0,0,0
2777,Geo 1,0,2017,3,,35,0,35,0,35,0,0,0,0,0,0,0,0,0
2779,Geo 1,0,2017,6,4,171,0,113,36,149,0,0,0,0,0,0,4,0,0
2780,Geo 1,0,2017,8,,2,0,2,0,2,0,0,0,0,0,0,0,0,0
2781,Geo 2,0,2017,8,41,55,0,8,47,55,0,0,0,0,0,1,21,11,0
2782,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,Geo 1,0,2017,7,21,11,0,0,8,8,0,0,0,3,0,0,13,0,0
2784,Geo 1,0,2017,8,29,46,4,40,2,46,0,0,0,0,0,4,2,12,0
2785,Unknown,1,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,Geo 1,0,2017,9,53,40,1,33,0,34,0,0,7,0,0,0,0,31,0
2787,Geo 2,1,2017,6,1,9,0,1,8,9,0,0,0,0,0,0,0,0,0
2788,Geo 2,0,2017,9,110,780,0,0,780,780,0,0,0,0,0,0,106,0,0
2789,Geo 1,0,2017,2,19,545,0,520,22,542,0,0,0,0,0,0,17,0,0
2790,Geo 2,0,2017,6,24,3,0,0,3,3,0,0,0,0,0,0,18,0,0
2791,Geo 2,1,2017,3,25,9,0,4,0,9,0,0,0,0,0,1,3,12,0
2792,Geo 2,0,2017,8,29,13,8,1,4,13,0,0,0,0,0,2,10,10,0
2793,Geo 2,1,2017,6,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2794,Geo 1,0,2017,1,2,32,0,32,0,32,0,0,0,0,0,0,1,0,0
2795,Geo 2,0,2017,9,5,69,0,43,13,56,0,0,0,13,0,0,5,0,0
2796,Geo 2,0,2017,6,58,5,0,0,5,5,0,0,0,0,0,0,58,0,0
2797,Geo 2,1,2017,3,28,202,0,51,151,202,0,0,0,0,0,0,27,0,0
2798,Geo 2,0,2017,7,44,24,1,2,20,23,0,0,1,0,0,0,32,1,0
2799,Geo 2,0,2017,3,55,822,1,4,8,13,30,30,23,771,0,0,24,9,0
2800,Geo 2,0,2017,6,125,1,0,0,0,0,0,0,0,0,0,0,123,0,0
2801,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,Geo 2,1,2017,6,1,2,0,2,0,2,0,0,0,0,0,0,1,0,0
2803,Geo 2,1,2017,6,13,124,0,0,21,21,0,6,0,0,104,0,13,0,0
2804,Geo 3,0,2017,8,48,691,0,677,14,691,0,1,0,0,0,0,29,0,0
2805,Geo 2,0,2017,8,310,67,40,0,13,53,2,0,13,0,0,9,6,81,0
2806,Geo 3,0,2017,6,22,1635,0,6,1631,1637,0,0,0,0,0,0,22,0,0
2807,Geo 1,1,2017,9,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2808,Geo 1,0,2017,1,173,504,40,324,44,408,1,48,3,9,0,1,61,35,0
2809,Geo 1,0,2017,5,215,281,21,179,26,270,1,0,10,0,0,8,9,92,0
2810,Geo 1,0,2017,4,3,128,0,127,1,128,0,0,0,0,0,0,2,0,0
2811,Geo 1,0,2017,4,4,241,0,78,12,90,0,2,212,3,0,0,4,0,0
2812,Geo 1,0,2017,9,101,154,0,19,43,62,0,34,105,0,0,0,60,0,0
2813,Geo 2,0,2017,8,7,33,0,5,28,33,0,0,0,0,0,0,6,0,0
2814,Geo 2,0,2017,7,6,208,0,190,12,202,0,0,6,0,0,0,6,0,0
2815,Geo 1,0,2017,7,2,25,0,25,0,25,0,0,0,0,0,0,1,0,0
2815,Geo 1,0,2017,9,3,15,0,15,0,15,0,0,0,0,0,0,2,0,0
2817,Geo 2,0,2017,7,15,18,0,18,0,18,0,0,0,0,0,0,2,0,0
2818,Geo 1,0,2017,3,45,150,8,125,5,139,2,0,9,0,0,2,11,15,0
2819,Geo 2,0,2017,7,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2820,Geo 2,0,2017,9,96,271,0,164,107,271,0,0,0,0,0,1,64,8,0
2821,Geo 2,0,2017,8,20,18,0,11,7,18,0,0,0,0,0,0,17,0,0
2822,Geo 2,0,2017,6,20,13,0,6,7,13,0,0,0,0,0,0,12,0,0
2823,Geo 2,1,2017,9,40,3,0,0,3,3,0,0,0,0,0,0,40,0,0
2824,Geo 2,1,2017,9,4,93,0,77,4,81,0,0,15,0,0,0,4,0,0
2825,Geo 2,0,2017,2,11,9,0,1,1,2,0,0,7,0,0,0,10,0,0
2826,Geo 3,0,2017,1,75,55,7,9,31,48,2,0,6,0,0,0,0,38,0
2827,Geo 2,0,2017,6,70,31,0,4,21,25,0,427,6,0,0,0,62,3,0
2827,Geo 2,0,2017,8,69,150,2,6,134,142,0,401,1,1,0,0,62,2,0
2829,Geo 2,0,2017,7,49,31,0,25,6,31,0,0,0,0,0,0,27,0,0
2830,Geo 2,0,2017,1,2,12,0,8,4,12,0,0,0,0,0,0,2,0,0
2831,Geo 3,0,2017,4,39,1056,5,44,447,496,0,1,263,424,1,1,26,5,0
2832,Geo 3,1,2017,7,411,595,69,476,1,594,1,0,5,0,0,2,1,192,0
2833,Geo 2,0,2017,5,21,92,0,60,5,65,0,0,12,0,0,0,20,0,0
2834,Geo 1,1,2017,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2835,Geo 1,0,2017,5,62,13,0,0,13,13,0,0,0,0,0,0,62,0,0
2836,Geo 3,0,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,Geo 1,1,2017,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2838,Geo 1,0,2017,1,,39,0,39,0,39,0,0,0,0,0,0,0,0,0
2839,Geo 1,0,2017,8,9,20,0,20,0,20,0,0,0,0,0,1,1,3,0
2840,Geo 1,0,2017,2,3,112,0,94,16,110,0,0,0,0,0,0,2,0,0
2841,Geo 1,0,2017,2,19,214,1,208,5,214,0,0,0,0,0,1,13,0,0
2841,Geo 1,0,2017,5,46,312,1,300,11,312,0,0,0,0,0,2,25,7,0
2841,Geo 1,0,2017,6,69,321,2,301,17,320,0,0,1,0,0,2,25,18,0
2844,Unknown,1,2017,6,,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2845,Geo 1,0,2017,7,1,34,0,34,0,34,0,0,0,0,0,0,1,0,0
2846,Geo 2,1,2017,8,69,119,0,46,72,118,0,0,1,0,0,1,35,18,0
2847,Geo 2,0,2017,4,282,1173,0,127,512,639,0,332,2,0,0,2,275,0,0
2848,Geo 1,1,2017,1,6,3,0,0,3,3,0,0,0,0,0,0,1,0,0
2849,Geo 1,0,2017,9,63,198,0,43,35,78,0,28,215,0,0,0,44,0,0
2850,Geo 2,0,2017,5,24,11,0,2,9,11,0,0,0,0,0,0,22,0,0
2851,Geo 1,1,2017,2,4,,0,0,0,0,0,0,0,0,0,0,1,0,0
2852,Geo 1,0,2017,6,141,1691,0,531,448,979,0,437,7,1,0,0,135,0,0
2853,Geo 2,0,2017,8,31,345,0,210,135,345,0,0,0,0,0,0,17,5,0
2854,Geo 1,0,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,Geo 2,0,2017,7,15,86,0,73,8,81,0,1,5,0,0,0,3,0,0
2856,Geo 2,0,2017,2,57,33,0,0,33,33,0,0,0,0,0,0,53,0,0
2857,Geo 2,1,2017,3,23,14,0,5,9,14,0,0,0,0,0,0,22,0,0
2858,Geo 2,0,2017,8,20,397,0,395,2,397,0,0,0,0,0,0,17,1,0
2859,Geo 2,0,2017,2,4,62,0,7,55,62,0,0,0,0,0,0,2,0,0
2859,Geo 2,0,2017,4,11,30,0,0,30,30,0,0,0,0,0,0,8,0,0
2861,Geo 2,0,2017,7,10,45,0,38,7,45,0,0,0,0,0,0,3,0,0
2862,Geo 2,0,2017,7,17,66,1,65,0,66,0,0,0,0,0,0,2,5,0
2863,Geo 2,1,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,Geo 2,0,2017,1,54,415,0,3,364,367,0,489,48,0,0,0,4,0,0
2864,Geo 2,0,2017,7,59,254,0,0,253,253,0,307,0,0,0,1,57,1,0
2866,Geo 2,0,2017,6,269,1197,8,72,506,586,0,609,1,195,0,7,57,43,0
2867,Geo 2,0,2017,4,109,286,9,158,114,286,0,0,1,0,0,1,63,19,0
2868,Geo 2,1,2017,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,Geo 2,1,2017,5,8,11,0,4,7,11,0,0,0,0,0,0,5,0,0
2870,Geo 1,0,2017,9,37,242,0,92,148,240,0,54,1,0,0,0,37,0,0
2871,Geo 2,0,2017,9,5,46,0,38,8,46,0,0,0,0,0,0,2,0,0
2872,Geo 2,0,2017,7,153,137,0,64,73,137,0,1,0,0,0,0,82,0,0
2873,Geo 3,0,2017,8,2,6,0,6,0,6,0,0,0,0,0,0,2,0,0
2874,Geo 3,1,2017,9,73,44,1,4,39,44,0,0,0,0,0,0,6,34,0
2875,Geo 3,0,2017,9,1,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2876,Geo 3,0,2017,7,127,281,19,238,9,268,8,0,7,0,0,1,12,54,0
2877,Geo 3,0,2017,7,18,97,2,2,2,8,0,0,0,90,0,1,4,7,0
2878,Geo 3,0,2017,6,81,3898,0,31,3867,3898,0,0,0,0,0,0,81,0,0
2879,Geo 3,0,2017,1,44,8595,1,8,7,18,0,0,3568,6477,0,1,0,5,0
2879,Geo 3,0,2017,4,13,4099,0,965,25,990,0,0,2853,1150,0,0,11,0,0
2881,Geo 3,0,2017,6,141,253,13,126,42,201,1,0,1,57,0,4,30,60,0
2882,Geo 3,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,Geo 3,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,Geo 3,0,2017,7,2,793,0,788,5,793,0,0,0,0,0,0,1,0,0
2885,Geo 1,0,2017,9,103,462,1,98,71,170,0,1,24,0,249,0,68,14,0
2886,Geo 3,0,2017,7,34,302,0,290,12,302,0,0,0,0,0,0,31,0,0
2887,Geo 3,0,2017,4,,42,0,42,0,42,0,0,0,0,0,0,0,0,0
2888,Geo 3,0,2017,6,53,116,0,86,29,115,0,0,1,0,0,5,23,1,0
2889,Geo 3,0,2017,7,2,97,0,97,0,97,0,0,0,0,0,0,2,0,0
2890,Geo 3,0,2017,3,8,71,0,69,2,71,0,0,0,0,0,0,5,0,0
2891,Geo 3,0,2017,4,2,126,0,122,4,126,0,0,0,0,0,0,2,0,0
2892,Geo 1,0,2017,3,2,25,0,25,0,25,0,0,0,0,0,0,0,0,0
2893,Geo 3,0,2017,6,175,122,34,33,2,113,1,0,8,0,0,7,5,62,0
2894,Geo 3,0,2017,6,16,5,0,0,5,5,0,0,0,0,0,0,12,0,0
2895,Geo 1,0,2017,8,,31,0,31,0,31,0,0,0,0,0,0,0,0,0
2896,Geo 1,0,2017,5,47,688,0,643,45,688,0,0,0,0,0,0,5,0,0
2897,Unknown,1,2017,3,2,17,0,17,0,17,0,0,0,0,0,0,0,0,0
2898,Geo 2,0,2017,9,9,295,0,292,3,295,0,0,0,0,0,0,8,0,0
2899,Geo 2,0,2017,8,135,271,0,43,228,271,0,0,0,0,0,1,57,1,0
2900,Geo 2,1,2017,1,13,17,0,5,12,17,0,0,0,0,0,0,0,0,0
2901,Geo 2,0,2017,2,3,8,0,0,8,8,0,0,0,0,0,0,3,0,0
2901,Geo 2,0,2017,8,59,303,0,62,241,303,0,0,0,0,0,0,55,0,0
2903,Geo 2,0,2017,1,8,61,0,2,59,61,0,90,0,0,0,0,1,0,0
2904,Geo 2,0,2017,5,35,52,0,21,31,52,0,0,0,0,0,0,35,0,0
2905,Geo 2,1,2017,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2906,Geo 2,1,2017,9,38,34,0,30,4,34,0,0,0,0,0,0,29,0,0
2907,Geo 2,0,2017,5,138,965,0,173,565,738,0,116,0,0,0,0,133,0,0
2908,Geo 2,1,2017,9,1,10,0,10,0,10,0,0,0,0,0,0,1,0,0
2909,Geo 2,0,2017,7,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2910,Geo 2,1,2017,9,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2911,Geo 2,0,2017,8,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
2912,Geo 2,0,2017,9,1,16,0,16,0,16,0,0,0,0,0,0,1,0,0
2913,Geo 3,0,2017,1,,7,0,6,1,7,0,0,0,0,0,0,0,0,0
